   0.000    0.000    0.010    0.059    0.086    0.080    0.045    0.015    0.005    0.000    0.000    0.000    0.000    0.000    0.001    0.007    0.019    0.032    0.041    0.047    0.041    0.043    0.045    0.046    0.046    0.050    0.031    0.008    0.000    0.000    0.005    0.020    0.044    0.051    0.049    0.043    0.027    0.004    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.009    0.061    0.086    0.078    0.049    0.015    0.003    0.000    0.000    0.000    0.000    0.000    0.000    0.007    0.023    0.034    0.041    0.044    0.047    0.046    0.039    0.040    0.048    0.051    0.031    0.006    0.002    0.000    0.003    0.018    0.040    0.053    0.048    0.039    0.028    0.011    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.007    0.063    0.093    0.082    0.043    0.011    0.001    0.000    0.000    0.000    0.000    0.000    0.001    0.010    0.024    0.038    0.041    0.041    0.043    0.044    0.039    0.038    0.047    0.049    0.032    0.012    0.001    0.000    0.001    0.016    0.033    0.056    0.051    0.042    0.030    0.010    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.003    0.017    0.063    0.080    0.077    0.047    0.012    0.001    0.000    0.000    0.000    0.000    0.000    0.002    0.015    0.025    0.033    0.035    0.043    0.045    0.042    0.033    0.041    0.052    0.056    0.031    0.004    0.000    0.000    0.000    0.009    0.031    0.047    0.059    0.054    0.031    0.009    0.002    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.001    0.014    0.051    0.087    0.069    0.054    0.023    0.002    0.000    0.000    0.000    0.000    0.000    0.002    0.016    0.027    0.030    0.035    0.044    0.045    0.039    0.041    0.047    0.055    0.048    0.024    0.005    0.000    0.000    0.000    0.008    0.032    0.053    0.063    0.052    0.024    0.008    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.009    0.053    0.088    0.082    0.049    0.018    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.009    0.029    0.037    0.041    0.040    0.044    0.039    0.043    0.048    0.052    0.050    0.025    0.001    0.000    0.000    0.000    0.010    0.032    0.045    0.060    0.056    0.028    0.008    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.004    0.050    0.084    0.083    0.061    0.017    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.005    0.023    0.040    0.044    0.046    0.043    0.043    0.053    0.054    0.052    0.042    0.012    0.003    0.000    0.001    0.001    0.010    0.029    0.046    0.055    0.060    0.032    0.007    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.009    0.046    0.083    0.078    0.059    0.024    0.002    0.000    0.000    0.000    0.000    0.000    0.000    0.005    0.021    0.029    0.046    0.050    0.046    0.044    0.044    0.063    0.053    0.042    0.014    0.001    0.000    0.000    0.001    0.013    0.037    0.055    0.056    0.049    0.024    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.003    0.037    0.076    0.085    0.074    0.022    0.003    0.000    0.000    0.000    0.000    0.000    0.000    0.001    0.012    0.035    0.047    0.050    0.054    0.048    0.047    0.056    0.051    0.037    0.014    0.006    0.000    0.000    0.002    0.028    0.041    0.051    0.050    0.048    0.021    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.005    0.025    0.075    0.081    0.072    0.036    0.004    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.016    0.035    0.046    0.050    0.042    0.054    0.055    0.061    0.046    0.030    0.017    0.004    0.002    0.000    0.003    0.021    0.048    0.063    0.061    0.038    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.005    0.032    0.071    0.073    0.068    0.042    0.008    0.000    0.000    0.000    0.000    0.000    0.000    0.001    0.012    0.034    0.051    0.051    0.049    0.050    0.053    0.059    0.051    0.031    0.014    0.002    0.001    0.000    0.002    0.019    0.054    0.058    0.057    0.038    0.013    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.003    0.037    0.062    0.071    0.072    0.043    0.011    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.006    0.038    0.055    0.058    0.050    0.050    0.056    0.055    0.046    0.032    0.011    0.001    0.001    0.000    0.003    0.018    0.045    0.058    0.058    0.041    0.018    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.005    0.021    0.059    0.071    0.069    0.057    0.017    0.002    0.000    0.000    0.000    0.000    0.000    0.001    0.014    0.038    0.054    0.051    0.049    0.049    0.062    0.065    0.045    0.024    0.006    0.000    0.000    0.000    0.003    0.020    0.047    0.058    0.056    0.044    0.013    0.002    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.001    0.019    0.051    0.069    0.076    0.058    0.025    0.002    0.000    0.000    0.000    0.000    0.000    0.001    0.011    0.032    0.052    0.056    0.052    0.061    0.063    0.060    0.048    0.021    0.000    0.000    0.000    0.000    0.001    0.022    0.053    0.063    0.060    0.038    0.005    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.001    0.018    0.042    0.072    0.079    0.062    0.023    0.002    0.000    0.000    0.000    0.000    0.001    0.001    0.010    0.033    0.045    0.056    0.055    0.062    0.069    0.066    0.041    0.018    0.002    0.000    0.000    0.000    0.003    0.022    0.059    0.064    0.056    0.030    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.001    0.010    0.048    0.068    0.072    0.064    0.034    0.003    0.000    0.000    0.000    0.000    0.000    0.001    0.012    0.035    0.052    0.058    0.057    0.060    0.064    0.054    0.039    0.023    0.004    0.000    0.000    0.000    0.004    0.027    0.049    0.064    0.059    0.030    0.007    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.000    0.009    0.044    0.068    0.076    0.068    0.032    0.003    0.000    0.000    0.000    0.000    0.000    0.002    0.014    0.037    0.050    0.051    0.057    0.068    0.058    0.057    0.042    0.019    0.003    0.000    0.000    0.000    0.007    0.025    0.045    0.065    0.061    0.031    0.007    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.000    0.008    0.042    0.069    0.082    0.067    0.028    0.003    0.000    0.000    0.000    0.000    0.000    0.002    0.008    0.032    0.057    0.058    0.066    0.066    0.063    0.054    0.037    0.014    0.001    0.000    0.000    0.000    0.006    0.021    0.046    0.061    0.056    0.043    0.009    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
   0.000    0.000    0.000    0.006    0.044    0.077    0.088    0.064    0.019    0.002    0.001    0.000    0.000    0.000    0.000    0.001    0.016    0.023    0.046    0.068    0.068    0.070    0.066    0.055    0.037    0.007    0.000    0.000    0.000    0.000    0.004    0.017    0.039    0.058    0.061    0.047    0.015    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000  
